@RELATION <40-flow-features>

@ATTRIBUTE srcip STRING
@ATTRIBUTE srcport NUMERIC
@ATTRIBUTE dstip STRING
@ATTRIBUTE dstport NUMERIC
@ATTRIBUTE proto NUMERIC
@ATTRIBUTE total_fpackets NUMERIC
@ATTRIBUTE total_fvolume NUMERIC
@ATTRIBUTE total_bpackets NUMERIC
@ATTRIBUTE total_bvolume NUMERIC
@ATTRIBUTE min_fpktl NUMERIC
@ATTRIBUTE mean_fpktl NUMERIC
@ATTRIBUTE max_fpktl NUMERIC
@ATTRIBUTE std_fpktl NUMERIC
@ATTRIBUTE min_bpktl NUMERIC
@ATTRIBUTE mean_bpktl NUMERIC
@ATTRIBUTE max_bpktl NUMERIC
@ATTRIBUTE std_bpktl NUMERIC
@ATTRIBUTE min_fiat NUMERIC
@ATTRIBUTE mean_fiat NUMERIC
@ATTRIBUTE max_fiat NUMERIC
@ATTRIBUTE std_fiat NUMERIC
@ATTRIBUTE min_biat NUMERIC
@ATTRIBUTE mean_biat NUMERIC
@ATTRIBUTE max_biat NUMERIC
@ATTRIBUTE std_biat NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE min_active NUMERIC
@ATTRIBUTE mean_active NUMERIC
@ATTRIBUTE max_active NUMERIC
@ATTRIBUTE std_active NUMERIC
@ATTRIBUTE min_idle NUMERIC
@ATTRIBUTE mean_idle NUMERIC
@ATTRIBUTE max_idle NUMERIC
@ATTRIBUTE std_idle NUMERIC
@ATTRIBUTE sflow_fpackets NUMERIC
@ATTRIBUTE sflow_fbytes NUMERIC
@ATTRIBUTE sflow_bpackets NUMERIC
@ATTRIBUTE sflow_bbytes NUMERIC
@ATTRIBUTE fpsh_cnt NUMERIC
@ATTRIBUTE bpsh_cnt NUMERIC
@ATTRIBUTE furg_cnt NUMERIC
@ATTRIBUTE burg_cnt NUMERIC
@ATTRIBUTE total_fhlen NUMERIC
@ATTRIBUTE total_bhlen NUMERIC

@DATA
192.168.1.177,138,192.168.1.255,138,17,2,480,0,0,237,240,243,4,-1,-1,-1,0,461,461,461,0,0,0,0,0,461,461,461,461,0,0,0,0,0,2,480,0,0,0,0,0,0,48,0
192.168.1.193,3917,192.168.1.223,49153,6,5,464,5,461,52,92,248,86,52,92,245,85,78,40559,155000,76329,77,2452,4441,2161,163473,163473,163473,163473,0,0,0,0,0,5,464,5,461,1,1,0,0,268,268
192.168.1.193,3918,192.168.1.223,49153,6,5,466,5,461,52,93,250,87,52,92,245,85,487,2439,5312,2184,88,2064,3039,1376,10469,10469,10469,10469,0,0,0,0,0,5,466,5,461,1,1,0,0,268,268
192.168.1.193,3095,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,4397,8135,11003,2826,61,8224,17843,9194,37329,37329,37329,37329,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3921,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,52,6725,15245,5480,61,6343,19647,7781,41102,41102,41102,41102,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3923,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,32,8373,20662,8854,67,8087,29469,12001,51116,51116,51116,51116,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3100,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,655,2758,5584,2192,63,2536,5020,2843,11923,11923,11923,11923,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3924,192.168.1.223,49153,6,5,420,5,506,52,84,204,67,52,101,290,105,2946,40003,150614,73741,1005,40990,146871,70670,164859,164859,164859,164859,0,0,0,0,0,5,420,5,506,1,1,0,0,268,268
192.168.1.193,3927,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,64,4736,11202,4069,33,7587,28641,11252,49037,49037,49037,49037,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.223,4142,192.168.1.193,49154,6,6,639,6,513,52,106,239,83,52,85,245,78,69,11254,31009,12326,7540,11596,16925,3833,60696,60696,60696,60696,0,0,0,0,0,6,639,6,513,2,1,0,0,320,320
192.168.1.223,4143,192.168.1.193,49154,6,7,699,5,461,52,99,239,80,52,92,245,85,62,10982,31004,10929,7907,13671,24705,7793,65897,65897,65897,65897,0,0,0,0,0,7,699,5,461,2,1,0,0,372,268
192.168.1.193,3928,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,63,10564,29507,10308,53,10860,31306,13098,72729,72729,72729,72729,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3931,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,30,6172,14464,5944,56,4882,16127,6911,39694,39694,39694,39694,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.223,4144,192.168.1.193,49154,6,6,639,6,513,52,106,239,83,52,85,245,78,80,19389,56363,23219,9478,17574,34765,10587,101684,101684,101684,101684,0,0,0,0,0,6,639,6,513,2,1,0,0,320,320
192.168.1.223,4145,192.168.1.193,49154,6,6,732,6,513,52,122,277,106,52,85,245,78,146,19431,56438,23218,30,17666,35680,14162,102641,102641,102641,102641,0,0,0,0,0,6,732,6,513,2,1,0,0,320,320
192.168.1.193,3932,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,52,11872,35691,13647,66,11369,52638,21038,75395,75395,75395,75395,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3933,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,63,12200,36538,13868,37,11884,51007,20568,74924,74924,74924,74924,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3934,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1607,7590,20493,7814,33,5145,15389,6530,46503,46503,46503,46503,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3929,192.168.1.223,49153,6,6,474,5,506,52,79,206,62,52,101,290,105,60,207652,1001539,443903,2128,257780,946978,460374,1038262,1038262,1038262,1038262,0,0,0,0,0,6,474,5,506,1,1,0,0,320,268
192.168.1.223,4146,192.168.1.193,49154,6,7,764,6,513,52,109,257,95,52,85,245,78,501,1940,3745,1383,1619,2222,3978,1009,12267,12267,12267,12267,0,0,0,0,0,7,764,6,513,2,1,0,0,372,320
192.168.1.240,41558,74.125.34.101,443,6,11,1315,10,6056,52,119,569,155,52,605,1470,624,87,190176,695197,212674,89,181076,392321,159399,241716614,47356,879470,1711584,1176786,239957674,239957674,239957674,0,5,657,5,3028,3,5,0,0,580,528
192.168.1.143,38997,192.168.1.1,53,17,1,72,1,439,72,72,72,0,439,439,439,0,0,0,0,0,0,0,0,0,9032,9032,9032,9032,0,0,0,0,0,1,72,1,439,0,0,0,0,28,20
192.168.1.166,34053,192.168.1.1,53,17,1,65,1,270,65,65,65,0,270,270,270,0,0,0,0,0,0,0,0,0,287776,287776,287776,287776,0,0,0,0,0,1,65,1,270,0,0,0,0,28,20
192.168.1.166,40776,89.30.121.150,80,6,8,2270,5,558,52,283,1500,499,52,111,317,115,56,166067,331733,155947,50342,221689,279504,114232,1162472,1162472,1162472,1162472,0,0,0,0,0,8,2270,5,558,2,2,0,0,424,268
192.168.1.177,40566,192.168.1.1,53,17,1,66,1,66,66,66,66,0,66,66,66,0,0,0,0,0,0,0,0,0,322,322,322,322,0,0,0,0,0,1,66,1,66,0,0,0,0,28,20
192.168.1.177,49208,192.168.1.1,53,17,1,62,1,78,62,62,62,0,78,78,78,0,0,0,0,0,0,0,0,0,307,307,307,307,0,0,0,0,0,1,62,1,78,0,0,0,0,28,20
192.168.1.177,38628,192.168.1.1,53,17,1,68,1,68,68,68,68,0,68,68,68,0,0,0,0,0,0,0,0,0,302,302,302,302,0,0,0,0,0,1,68,1,68,0,0,0,0,28,20
192.168.1.177,51710,192.168.1.1,53,17,1,64,1,64,64,64,64,0,64,64,64,0,0,0,0,0,0,0,0,0,296,296,296,296,0,0,0,0,0,1,64,1,64,0,0,0,0,28,20
192.168.1.177,42128,192.168.1.1,53,17,1,62,1,134,62,62,62,0,134,134,134,0,0,0,0,0,0,0,0,0,3027,3027,3027,3027,0,0,0,0,0,1,62,1,134,0,0,0,0,28,20
192.168.1.241,55315,130.102.128.23,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,17163,17163,17163,17163,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.223,3736,192.168.1.193,3222,17,6,2016,0,0,336,336,336,0,-1,-1,-1,0,170,80958,114854,54131,0,0,0,0,132328518,170,161916,323662,228743,132004686,132004686,132004686,0,3,1008,0,0,0,0,0,0,128,0
192.168.1.240,55689,192.168.1.1,53,17,1,74,1,312,74,74,74,0,312,312,312,0,0,0,0,0,0,0,0,0,148736,148736,148736,148736,0,0,0,0,0,1,74,1,312,0,0,0,0,28,20
192.168.1.240,39282,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,142,142,142,0,115,115,115,0,2409,2409,2409,2409,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,33149,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,2001,2001,2001,0,1836,1836,1836,0,3692,3692,3692,3692,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,53052,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,148,148,148,0,107,107,107,0,2302,2302,2302,2302,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.193,3936,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,59,6131,14908,6373,33,6448,19414,8852,39565,39565,39565,39565,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3112,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,3868,10316,17382,5885,60,11052,26972,13074,46401,46401,46401,46401,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3938,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,71,7506,15707,5824,67,6268,17911,8266,46098,46098,46098,46098,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3941,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,754,6064,20285,7163,65,6008,22618,8896,38956,38956,38956,38956,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3942,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,68,6433,23966,8879,49,5954,19436,8312,39416,39416,39416,39416,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3943,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,66,6622,24188,8999,61,6357,19511,9634,40463,40463,40463,40463,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3119,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,1160,6607,13171,5132,86,5330,16169,7494,27326,27326,27326,27326,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3946,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,63,3006,9906,3621,63,3192,9737,3828,19975,19975,19975,19975,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3947,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,46,4603,9849,3924,34,4588,12827,5549,29694,29694,29694,29694,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3948,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,69,3336,9214,3204,36,3327,6636,2939,21114,21114,21114,21114,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.240,47352,208.75.89.4,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,148077,148077,148077,148077,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.241,41819,103.38.120.36,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,5132,5132,5132,5132,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.112,26028,195.154.133.202,25050,6,9,795,9,448,40,88,301,87,40,49,64,10,1081,358275,411053,144335,1027,357696,412641,144149,3183941,3183941,3183941,3183941,0,0,0,0,0,9,795,9,448,5,5,0,0,368,364
192.168.1.177,59819,176.31.232.79,443,6,13,1517,12,5435,52,116,394,125,52,452,1500,597,339,199668,497956,222176,70,226476,500959,222820,67570714,410240,1303124,2196009,1262729,64964465,64964465,64964465,0,6,758,6,2717,3,5,0,0,684,632
192.168.1.193,4628,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,746,7743,14850,5927,37,8829,25827,12695,55171,55171,55171,55171,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4629,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1777,11094,27232,9278,33,10903,31570,15626,68668,68668,68668,68668,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4630,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,167,12943,34866,11740,65,11834,36955,17289,78595,78595,78595,78595,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4633,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,27,10282,38315,15527,31,10242,37727,15726,62474,62474,62474,62474,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4634,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1807,9889,24644,8988,61,9445,28759,13448,62774,62774,62774,62774,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4116,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,6372,13411,20379,6548,356,12663,33393,15309,54810,54810,54810,54810,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4637,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1096,10058,26538,9495,65,8533,32232,13160,61114,61114,61114,61114,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4640,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,417,4053,11161,3854,41,4158,10343,4586,26518,26518,26518,26518,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4639,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,123,7280,19318,6787,28,7349,23940,9415,44911,44911,44911,44911,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4112,192.168.1.249,49152,6,7,566,5,1438,52,80,238,69,52,287,1222,522,70,2153,5333,2493,1053,2458,4182,1433,3008439,12810,6405,12810,9058,2995629,2995629,2995629,0,3,283,2,719,1,1,0,0,380,268
192.168.1.196,4645,192.168.1.1,53,17,1,58,1,528,58,58,58,0,528,528,528,0,0,0,0,0,0,0,0,0,4432,4432,4432,4432,0,0,0,0,0,1,58,1,528,0,0,0,0,28,20
192.168.1.196,4644,54.252.129.186,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,1553,1553,1553,1553,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.240,60039,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,159,159,159,0,116,116,116,0,2428,2428,2428,2428,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,54669,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,3193,3193,3193,0,2943,2943,2943,0,4872,4872,4872,4872,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,55093,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,147,147,147,0,108,108,108,0,2108,2108,2108,2108,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.193,3230,192.168.1.1,53,17,2,135,2,632,60,67,75,10,203,316,429,159,6791,6791,6791,0,3099,3099,3099,0,7132,7132,7132,7132,0,0,0,0,0,2,135,2,632,0,0,0,0,48,40
192.168.1.240,33317,72.21.207.120,443,6,14,3539,12,3724,40,252,1500,400,40,310,1500,557,103,105988,261794,107300,80,109215,315164,132219,44156467,0,425145,1233245,700152,1198702,21440515,41682328,28626246,4,1179,4,1241,4,5,0,0,580,488
192.168.1.193,4643,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,64,7675,32772,12738,44,2973,8762,3731,49103,49103,49103,49103,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4645,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,63,8425,32784,12978,64,3337,12982,5337,51283,51283,51283,51283,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4129,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,85,3885,7562,3237,63,4855,12322,5866,20585,20585,20585,20585,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4649,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,80,3275,9858,3673,67,2818,7099,3089,20308,20308,20308,20308,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4650,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,78,2850,10679,3990,64,2841,6526,2881,17872,17872,17872,17872,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4123,192.168.1.249,49152,6,6,514,5,1438,52,85,238,74,52,287,1222,522,82,1956,4405,1908,68,1898,4048,1739,3007981,8707,4353,8707,6156,2999274,2999274,2999274,0,3,257,2,719,1,1,0,0,328,268
192.168.1.241,44046,195.154.179.238,443,6,12,1361,10,4773,52,113,343,110,52,477,1496,604,1638,182689,599374,204247,86,188012,425845,180436,2009580,2009580,2009580,2009580,0,0,0,0,0,12,1361,10,4773,4,3,0,0,632,528
192.168.1.223,3737,192.168.1.193,3222,17,16,5376,0,0,336,336,336,0,-1,-1,-1,0,101666,106995,110461,2389,0,0,0,0,486003115,317075,320986,323185,2700,154917749,161573056,166875792,6092682,4,1344,0,0,0,0,0,0,328,0
192.168.1.223,3738,192.168.1.193,3222,17,2,672,0,0,336,336,336,0,-1,-1,-1,0,104699,104699,104699,0,0,0,0,0,104699,104699,104699,104699,0,0,0,0,0,2,672,0,0,0,0,0,0,48,0
192.168.1.143,48155,52.76.201.235,80,6,6,360,5,507,40,60,148,43,40,101,335,130,106,48898,122028,66333,106,60724,121520,69625,362874,362874,362874,362874,0,0,0,0,0,6,360,5,507,1,1,0,0,252,212
192.168.1.143,25067,52.76.40.177,3478,17,1,56,1,96,56,56,56,0,96,96,96,0,0,0,0,0,0,0,0,0,120159,120159,120159,120159,0,0,0,0,0,1,56,1,96,0,0,0,0,28,20
192.168.1.143,25067,52.76.46.19,3478,17,1,56,1,96,56,56,56,0,96,96,96,0,0,0,0,0,0,0,0,0,120175,120175,120175,120175,0,0,0,0,0,1,56,1,96,0,0,0,0,28,20
192.168.1.143,25068,52.76.46.19,3478,17,16,896,0,0,56,56,56,0,-1,-1,-1,0,9641,89868,248963,89572,0,0,0,0,1348025,1348025,1348025,1348025,0,0,0,0,0,16,896,0,0,0,0,0,0,328,0
192.168.1.143,25067,52.76.46.19,8089,17,1,41,0,0,41,41,41,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,28,0
192.168.1.143,25067,149.171.37.162,25067,17,7,392,0,0,56,56,56,0,-1,-1,-1,0,186095,201308,263786,30673,0,0,0,0,1207849,1207849,1207849,1207849,0,0,0,0,0,7,392,0,0,0,0,0,0,148,0
192.168.1.193,4712,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,2808,6242,13715,5104,76,6282,18297,8406,26267,26267,26267,26267,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4218,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,77,4208,11195,4460,63,4759,9898,4575,29504,29504,29504,29504,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4219,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,59,5452,17406,6255,60,5480,13148,5178,34679,34679,34679,34679,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4220,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,75,7434,19723,7394,91,5779,22849,8681,45592,45592,45592,45592,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4221,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,65,3505,6822,2756,63,3476,10075,4215,21824,21824,21824,21824,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4720,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,822,8790,29022,13529,78,8769,30926,14832,36136,36136,36136,36136,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.166,34408,192.168.1.1,53,17,1,65,1,270,65,65,65,0,270,270,270,0,0,0,0,0,0,0,0,0,284249,284249,284249,284249,0,0,0,0,0,1,65,1,270,0,0,0,0,28,20
192.168.1.166,53099,89.30.121.150,80,6,8,2268,5,558,52,283,1500,499,52,111,317,115,59,165024,333654,155297,55463,220645,276396,110122,1155174,1155174,1155174,1155174,0,0,0,0,0,8,2268,5,558,2,2,0,0,424,268
192.168.1.177,138,192.168.1.255,138,17,2,480,0,0,237,240,243,4,-1,-1,-1,0,429,429,429,0,0,0,0,0,429,429,429,429,0,0,0,0,0,2,480,0,0,0,0,0,0,48,0
192.168.1.240,55138,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,1145,1145,1145,0,946,946,946,0,2698,2698,2698,2698,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,39187,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,481,481,481,0,313,313,313,0,2132,2132,2132,2132,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,40456,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,150,150,150,0,106,106,106,0,2038,2038,2038,2038,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.193,4224,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,81,5696,7835,2846,40,5651,16892,7695,35206,35206,35206,35206,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4725,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,3038,8317,14056,5441,402,8330,22612,9954,34667,34667,34667,34667,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4228,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,66,4090,12550,4628,65,4301,15303,6082,26873,26873,26873,26873,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4230,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,68,4459,10560,4094,65,4444,14542,6402,27510,27510,27510,27510,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4231,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,67,7990,27997,10176,63,7072,30972,12095,48653,48653,48653,48653,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4724,192.168.1.249,49152,6,6,514,5,1438,52,85,238,74,52,287,1222,522,927,1960,3770,1339,79,1977,3440,1713,3004993,9037,4518,9037,6390,2995956,2995956,2995956,0,3,257,2,719,1,1,0,0,328,268
192.168.1.223,3739,192.168.1.193,3222,17,6,2016,0,0,336,336,336,0,-1,-1,-1,0,105721,107617,110512,2162,0,0,0,0,167348243,106237,215234,324232,154145,166917774,166917774,166917774,0,3,1008,0,0,0,0,0,0,128,0
192.168.1.177,137,127.0.0.1,137,17,5,480,0,0,96,96,96,0,-1,-1,-1,0,46,147,395,165,0,0,0,0,590,590,590,590,0,0,0,0,0,5,480,0,0,0,0,0,0,108,0
192.168.1.177,35707,192.168.1.1,53,17,1,62,1,78,62,62,62,0,78,78,78,0,0,0,0,0,0,0,0,0,302,302,302,302,0,0,0,0,0,1,62,1,78,0,0,0,0,28,20
192.168.1.177,60176,192.168.1.1,53,17,1,64,1,64,64,64,64,0,64,64,64,0,0,0,0,0,0,0,0,0,298,298,298,298,0,0,0,0,0,1,64,1,64,0,0,0,0,28,20
192.168.1.177,50350,192.168.1.1,53,17,1,66,1,66,66,66,66,0,66,66,66,0,0,0,0,0,0,0,0,0,323,323,323,323,0,0,0,0,0,1,66,1,66,0,0,0,0,28,20
192.168.1.177,35073,192.168.1.1,53,17,1,68,1,68,68,68,68,0,68,68,68,0,0,0,0,0,0,0,0,0,298,298,298,298,0,0,0,0,0,1,68,1,68,0,0,0,0,28,20
192.168.1.177,56257,192.168.1.1,53,17,1,62,1,134,62,62,62,0,134,134,134,0,0,0,0,0,0,0,0,0,3132,3132,3132,3132,0,0,0,0,0,1,62,1,134,0,0,0,0,28,20
192.168.1.177,68,192.168.1.1,67,17,1,308,1,328,308,308,308,0,328,328,328,0,0,0,0,0,0,0,0,0,1820,1820,1820,1820,0,0,0,0,0,1,308,1,328,0,0,0,0,28,20
192.168.1.112,25587,192.168.1.1,53,17,2,128,2,699,64,64,64,0,318,349,381,44,0,0,0,0,0,0,0,0,468979485,417,298671,596925,421794,468382143,468382143,468382143,0,1,64,1,349,0,0,0,0,48,40
192.168.1.193,3816,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,6638,8997,10047,1595,61,7966,18557,9375,36947,36947,36947,36947,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3884,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,69,6975,17041,6694,34,6941,25629,10401,42907,42907,42907,42907,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3886,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,78,7620,17612,6592,45,7104,21475,10913,46439,46439,46439,46439,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3821,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,2771,5204,7681,2015,58,5162,11145,5916,21767,21767,21767,21767,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3890,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,69,5520,11252,4954,63,5681,16716,7355,34917,34917,34917,34917,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3891,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,56,4753,11233,5120,82,5185,14320,6076,31915,31915,31915,31915,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.223,3740,192.168.1.193,3222,17,8,2688,0,0,336,336,336,0,-1,-1,-1,0,102609,107868,111263,3412,0,0,0,0,139404150,322729,323606,324483,1240,138756938,138756938,138756938,0,4,1344,0,0,0,0,0,0,168,0
